"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"1964","110080583","1600","197084.85745095","553909.51027072","2-07","52201","N","20230208120008"
"1965","110080585","1602","196293.37981935","556557.19357186","5-06","52201","N","20230217120025"
"1966","110080587","1604","196249.00471804","555983.60612203","5-39","52201","N","20230203120015"
"1967","110080588","1605","198623.95042861","553398.01473240","3-19","52201","N","20230215120054"
"1968","110080589","1606","199975.01056284","553575.90282692","4-40","52201","N","20230206120011"
"1969","110080590","1607","196952.10025021","554742.93010224","5-15","52201","N","20230216120041"
"1970","110080591","1608","200056.16615658","554535.01533566","4-41","52201","N","20230206120011"
"1971","110080592","1609","198312.81736010","554304.47988310","1-09","52203","N","20230105120006"
"1972","110080594","1611","196178.23453718","556265.94981737","5-07","52201","N","20230217120025"
"1973","110080595","1612","198445.69431214","553427.07153133","3-37","52201","N","20230215120054"
"1974","110080596","1613","196666.33110882","555197.86319706","5-16","52203","N","20230218120027"
"1975","110080597","1614","199086.39930874","552783.79940580","3-30","52201","N","20230106120005"
"1976","110080598","1615","199122.67438427","552594.14938965","3-41","52201","N","20230106120005"
"1977","110080599","1616","197087.71933375","550786.17989360","000231","52201","N","20230126120003"
"1978","110080605","1619","198544.12969897","550892.84720580","000240","52201","N","20221218120015"
"1979","110080606","1620","196812.65747182","552656.16502816","2-31","52201","N","20230114120003"
"1980","110080607","1621","197160.36002622","556713.49853466","5-26","52201","N","20230126120003"
"1981","110080087","1086","191816.93023484","556029.88425628","1","52205","N","20230218120027"
"1982","110080088","1087","192545.18655115","553240.82075923","43","52201","N","20230218120027"
"1983","110080090","1088","195641.59916824","555596.22979384","50","52201","N","20230130120010"
"1984","110080091","1089","192453.52706621","558222.40676510","2","52201","N","20230216120041"
"1985","110080096","1091","193979.15713684","554189.04116342","64","52201","N","20230204120010"
"1986","110080097","1092","194014.75740002","554097.81639753","65","52201","N","20230204120010"
"1987","110080098","1093","194213.78121532","555611.03238961","3","52205","N","20230218120027"
"1988","110080099","1094","191183.31243030","553689.95079264","4","52201","N","20230216120041"
"1989","110080100","1095","193042.00689332","557992.23833684","5","52201","N","20230129120013"
"1990","110080101","1096","193037.80838842","558199.23849989","6","52201","N","20230129120013"
"1991","110080774","1098","200558.49111434","552852.03587393","6-42","52201","N","20230211120001"
"1992","110080775","1099","200726.93903166","551251.75272017","000004","52201","N","20230202120009"
"1993","110080777","1100","200507.94081142","549954.78180099","3","52201","N","20230116120007"
"1994","110080778","1101","200539.69461360","550633.85448339","000001","52201","N","20230218120027"
"1995","110082049","1193","207561.17345288","555401.57226307","4-4","52201","N","20230218120027"
"1996","110082050","1194","207663.43554344","555558.81381859","4-5","52201","N","20230218120027"
"1997","110082052","1196","207840.22671387","555826.65049436","4-7","52201","N","20230218120027"
"1998","110082054","1198","206594.93860981","555314.60456304","4-1","52201","N","20230207120026"
"1999","110082056","1200","206916.35612378","558224.16016772","3-5","52201","N","20230215120054"
"2000","110082057","1201","206897.28884013","558163.46866940","3-6","52201","N","20230215120054"
"2001","110082058","1202","205147.23230690","559189.04546204","4-8","52201","N","20230212120018"
"2002","110082061","1204","206837.19905108","558157.62959024","3-1","52201","N","20230215120054"
"2003","110082062","1205","206826.81496007","558206.68918589","3-2","52201","N","20230215120054"
"2004","110082063","1206","206647.02480308","558076.62434731","3-3","52201","N","20230215120054"
"2005","110082064","1207","204935.40293735","558388.99779870","4-9","52201","N","20230212120018"
"2006","110082065","1208","207673.60876004","555435.87065695","4-9","52201","N","20230218120027"
"2007","110082066","1209","207288.85432160","554835.91246916","4-2","52201","N","20230111120005"
"2008","110082068","1211","205360.87392545","563830.05743832","5-5","52201","N","20230216120041"
"2009","110082069","1212","207794.97835247","560543.89255943","1-1","52201","N","20230206120011"
"2010","110082070","1213","207595.85233510","560374.44270593","1-2","52201","N","20230206120011"
"2011","110082071","1214","207736.91193620","560169.27709590","1-3","52201","N","20230206120011"
"2012","110082074","1216","207433.05455528","560171.44274038","1-10","52201","N","20230206120011"
"2013","110082075","1217","207638.62362769","560266.55286056","1-11","52201","N","20230206120011"
"2014","110082077","1219","207550.10102813","560257.05184219","1-4","52201","N","20230206120011"
"2015","110082078","1220","207379.40558940","560245.99265605","1-5","52201","N","20230206120011"
"2016","110082079","1221","207404.92005359","560132.25451444","1-6","52201","N","20230206120011"
"2017","110080723","1222","196902.28130848","553659.31144278","2-27","52201","N","20230208120008"
"2018","110080724","1223","198398.76355086","553446.46779290","3-36","52201","N","20230215120054"
"2019","110080725","1224","197074.05991330","555366.56369418","5-18","52201","N","20230114120003"
"2020","110082283","875","197795.68612441","541599.35078058","000121","52201","N","20230212120018"
"2021","110082285","877","195661.90715037","542934.98571021","000132","52201","N","20230208120008"
"2022","110082286","878","194615.75844031","543914.66453126","000252","52201","N","20230208120008"
"2023","110082287","879","194482.23945683","543869.01664793","000253","52201","N","20230208120008"
"2024","110082288","880","191853.97783331","542952.33459012","000254","52201","N","20230109120013"
"2025","110082291","881","195988.90282458","543576.91638175","000248","52201","N","20230117120003"
"2026","110082292","883","195864.63294074","544729.04866490","000249","52201","N","20230216120041"
"2027","110082255","884","196946.24853885","541700.82464090","000102","52201","N","20230212120018"
"2028","110082293","885","197272.13044847","542022.59006616","000250","52201","N","20230215120054"
"2029","110082256","887","194857.90744583","541708.80450775","000097","52201","N","20230122120013"
"2030","110081374","888","192305.68787890","545418.37446034","000037","52201","N","20230213120021"
"2031","110082442","1013","188193.35552050","548325.50263118","040","52201","N","20230216120041"
"2032","110080109","664","193479.51628133","557654.98222356","14","52201","N","20230202120009"
"2033","110080110","665","193071.75545461","558050.54757953","15","52201","N","20230129120013"
"2034","110080112","666","194868.75667270","550880.73102745","25","52201","N","20230218120027"
"2035","110080113","667","194668.96375325","550840.33170493","21","52201","N","20230112120008"
"2036","110080115","669","191693.90905249","555062.73520328","18","52201","N","20230119120008"
"2037","110080117","671","194236.90099900","553846.42948490","45","52201","N","20230204120010"
"2038","110080118","672","191474.53656389","554647.80099648","20","52201","N","20230119120008"
"2039","110080119","673","192323.20395294","553274.32919924","35","52201","N","20230218120027"
"2040","110080120","674","195398.45606935","553796.22410132","69","52201","N","20230119120008"
"2041","110080121","675","192375.29006001","558403.85741552","21","52201","N","20230214120039"
"2042","110080125","678","195357.02709486","555812.59795944","51","52201","N","20230119120008"
"2043","110080126","679","195213.16587143","555657.74538246","52","52201","N","20230119120008"
"2044","110080127","680","193702.17295381","556296.01472701","16","52201","N","20230218120027"
"2045","110080128","681","194265.50540966","555452.31039705","17","52205","N","20230121120027"
"2046","110080129","682","193896.11319447","554155.85961212","66","52201","N","20230204120010"
"2047","110080130","683","193999.87086607","554876.35099872","54","52201","N","20230208120008"
"2048","110080132","685","192549.81318492","553702.75764509","36","52201","N","20230210120006"
"2049","110080134","687","193160.08602535","558568.71505805","24","52201","N","20230129120013"
"2050","110080135","688","193430.66042419","558398.45582573","25","52201","N","20230129120013"
"2051","110080136","689","193152.94817734","557934.61216581","26","52201","N","20230129120013"
"2052","110080137","690","193069.73621015","558304.19473704","27","52201","N","20230129120013"
"2053","110080138","691","195286.36960604","559833.50046319","28","52201","N","20230202120009"
"2054","110080140","693","192034.48486155","554987.48794703","30","52201","N","20230119120008"
"2055","110080142","694","193730.73436630","557048.09724547","32","52201","N","20230202120009"
"2056","110080143","695","192434.66416360","558882.83169865","33","52201","N","20230214120039"
"2057","110080148","697","193303.77824828","556811.16988373","38","52205","N","20230213120021"
"2058","110080150","698","193944.06591761","556115.01134670","40","52201","N","20230114120003"
"2059","110080155","700","196014.94887172","555221.66169197","53","52201","N","20230130120010"
"2060","110080157","701","194106.90999838","551665.60302550","15","52201","N","20230211120001"
"2061","110081144","747","200076.99921821","547836.53519462","000113","52201","N","20220212120024"
"2062","110081145","748","196454.26600415","549092.71214457","000114","52201","N","20230204120010"
"2063","110081146","749","199791.14999712","546966.96013399","000115","52201","N","20230113120005"
"2064","110081674","798","211948.93152559","548963.12487481","000065","52201","N","20230207120026"
"2065","110081675","799","211928.54006660","547989.88971542","000066","52201","N","20230219120021"
"2066","110081676","801","211485.32300874","548183.99348081","000067","52201","N","20230210120006"
"2067","110081677","802","212518.83673384","547876.92163648","000068","52201","N","20230219120021"
"2068","110081755","1685","196095.84558359","550837.44438582","000053","52201","N","20230212120018"
"2069","110081323","1687","204354.33624451","554189.11628843","027","52201","N","20230115120014"
"2070","110081757","1688","196767.68102175","550003.86116176","000056","52205","N","20230209120003"
"2071","110081324","1690","205193.52980442","553401.97390247","047(1242)","52201","N","20230116120007"
"2072","110080877","1691","199637.15003514","551816.19545074","000099","52201","N","20230217120025"
"2073","110080878","1692","199305.58886234","551587.46165340","000100","52201","N","20230212120018"
"2074","110080879","1693","200550.39389446","550532.13769634","000106","52201","N","20230218120027"
"2075","110080880","1694","200482.90181399","550320.05499656","000108","52201","N","20230218120027"
"2076","110080881","1695","203335.85439402","553995.39541460","053","52201","N","20230127120020"
"2077","110080882","1696","203126.68464045","554168.61806026","054","52201","N","20230212120018"
"2078","110080884","1698","202682.16372683","553515.13315469","056","52203","N","20230116120007"
"2079","110080885","1699","200841.30972465","551355.76285318","000128","52201","N","20230218120027"
"2080","110080886","1700","201900.03848122","551953.17980174","000135","52201","N","20230123120013"
"2081","110080887","1701","201326.62915567","550706.85436097","000130","52201","N","20230205120012"
"2082","110080888","1702","201280.73333239","550515.49391593","137","52201","N","20230116120007"
"2083","110080890","1704","201361.78259526","550928.39149799","000127","52201","N","20230205120012"
"2084","110080892","1706","201440.78349473","550861.30592977","000146","52201","N","20230205120012"
"2085","110080893","1707","201235.04686252","550421.81188881","132","52201","N","20230116120007"
"2086","110080894","1708","201810.36474496","551913.33053605","000133","52201","N","20230123120013"
"2087","110080895","1709","200916.27793013","553237.79285308","6-46","52201","N","20230125120009"
"2088","110080896","1710","200965.95115657","553199.85566177","6-48","52201","N","20230125120009"
"2089","110080897","1711","201018.82716747","553126.94155416","6-50","52201","N","20230125120009"
"2090","110080898","1713","201701.18965336","552882.45202528","6-05","52201","N","20230110120029"
"2091","110080900","1715","201164.38952056","553144.23442039","6-53","52201","N","20230215120054"
"2092","110080901","1716","199357.84909763","551121.13671354","000144","52201","N","20230114120003"
"2093","110080902","1717","201454.87075680","552866.67665405","6-09","52201","N","20230218120027"
"2094","110080903","1718","201877.60858192","552604.04248341","6-33","52201","N","20230210120006"
"2095","110081327","1722","203902.68725321","552926.47099330","049","52201","N","20230116120007"
"2096","110080907","1723","200589.02925277","553006.69318996","4-17","52201","N","20230207120026"
"2097","110080908","1724","200688.93823155","551485.20053163","000131","52201","N","20230202120009"
"2098","110081328","1725","204799.82266749","553448.28485687","050(2407)","52201","N","20230116120007"
"2099","110080909","1726","199652.72709057","551515.15542763","000143","52201","N","20230110120029"
"2100","110080910","1727","199600.33415074","551050.11913789","000140","52201","N","20230114120003"
"2101","110080911","1728","199815.25088126","551017.50964744","000141","52201","N","20230114120003"
"2102","110080912","1729","199707.42097183","550352.13442997","000142","52201","N","20230114120003"
"2103","110080913","1730","200667.00847355","550486.87141076","000129","52201","N","20230218120027"
"2104","110081330","1732","205884.46653231","553878.27889540","004","52201","N","20230219120021"
"2105","110081331","1733","205562.84464007","555611.42002918","005","52205","N","20230109120013"
"2106","110081332","1734","205380.43718778","554076.12106981","003","52201","N","20230129120013"
"2107","110081333","1735","204784.66925645","554908.84392626","029","52201","N","20230115120014"
"2108","110081334","1736","203666.21012073","554424.28165456","030","52201","N","20230213120021"
"2109","110081335","1737","205863.31831737","555784.72158487","011","52201","N","20230109120013"
"2110","110081709","1739","195814.20186490","550760.74917856","000004","52201","N","20230206120011"
"2111","110081710","1740","196677.89527248","550000.54280704","000005","52201","N","20230214120039"
"2112","110081711","1741","194862.98499422","549285.00223530","000007","52201","N","20230216120041"
"2113","110081601","1744","202376.62051148","556125.71551981","139","52201","N","20230210120006"
"2114","110081602","1745","186886.37303856","548891.62224449","12","52201","N","20230208120008"
"2115","110081609","1746","211251.32400149","548580.95096035","000082","52201","N","20230212120018"
"2116","110081613","1750","211831.43377573","549064.65150694","000087","52201","N","20230107120004"
"2117","110081614","1751","211632.20261472","549407.17939481","000089","52201","N","20230207120026"
"2118","110081619","1754","211061.94543014","548636.38609001","000094","52201","N","20230212120018"
"2119","110081622","1756","211955.02271946","547569.41489337","000007","52201","N","20230219120021"
"2120","110081623","1757","212639.64521178","548651.12449594","000010","52201","N","20230130120010"
"2121","110081624","1758","211690.89153102","549074.53268894","000016","52201","N","20230107120004"
"2122","110081632","1760","211219.19312506","549017.74020807","000006","52201","N","20230207120026"
"2123","110081021","1761","204245.79566810","551337.89438761","000125","52201","N","20230216120041"
"2124","110081022","1762","201814.20613245","550887.06217636","000126","52201","N","20230206120011"
"2125","110081023","1763","207782.19022122","552134.08220901","000127","52201","N","20230218120027"
"2126","110081025","1765","207112.78454031","548779.51905394","000128","52201","N","20230207120026"
"2127","110081026","1766","203654.18961831","552221.87259724","000130","52201","N","20230111120005"
"2128","110081027","1767","207189.97383098","552183.42949049","000027","52201","N","20230211120001"
"2129","110082603","2031","196000.73424045","543657.22897522","000314","52201","N","20230117120003"
"2130","110081767","2032","195412.32175149","550651.61950070","000067","52201","N","20230119120008"
"2131","110080221","1858","203369.04831493","543634.11449839","000026","52201","N","20230216120041"
"2132","110080224","1860","202801.79641431","545071.03225250","000029","52201","N","20230203120015"
"2133","110080225","1861","203953.92934178","545238.04713042","000030","52201","N","20230124120011"
"2134","110080226","1862","202586.08558946","544755.51448896","000031","52201","N","20230203120015"
"2135","110080227","1863","202900.81726779","544910.79510636","000032","52201","N","20230203120015"
"2136","110080228","1864","203132.84804050","543955.32586749","000033","52201","N","20230124120011"
"2137","110080229","1865","203150.25912546","544088.84515454","000034","52201","N","20230124120011"
"2138","110080233","1869","204088.43845533","546980.93464222","000038","52201","N","20230129120013"
"2139","110080234","1870","204745.26809029","547164.82632619","000039","52202","N","20230219120021"
"2140","110080235","1871","205788.27594888","546326.86765998","000040","52201","N","20230126120003"
"2141","110080237","1872","204112.00427031","545986.18819023","000042","52201","N","20230129120013"
"2142","110080238","1873","205566.92045040","546479.63400620","000043","52201","N","20230126120003"
"2143","110080239","1874","203073.69767572","547417.42374870","000010","52201","N","20230219120021"
"2144","110080241","1876","202778.59474304","546554.10235762","000014","52201","N","20230208120008"
"2145","110080243","1877","204859.62775953","544257.14517373","000058","52201","N","20230126120003"
"2146","110080244","1878","205037.83609452","544408.87641100","000059","52201","N","20230130120010"
"2147","110080245","1879","205461.57783915","546475.84559989","000079","52201","N","20230126120003"
"2148","110081433","1533","200673.25922513","553619.95677581","5","52201","N","20230121120027"
"2149","110081435","1535","203211.82662884","555412.22329284","7","52201","N","20230217120025"
"2150","110081436","1537","201823.68034921","555515.94718713","8","52201","N","20230208120008"
"2151","110081438","1538","201355.01423768","556411.60307294","10","52201","N","20230214120039"
"2152","110081439","1539","200278.10629837","557179.62029676","11","52201","N","20230210120006"
"2153","110081440","1540","200854.55548941","557002.50174695","12","52201","N","20230215120054"
"2154","110081832","1513","202807.43716816","563383.73462439","1","52201","N","20230111120005"
"2155","110081835","1514","201185.00288496","558051.96669586","407","52205","N","20230124120011"
"2156","110081836","1515","202315.06518969","557490.76861360","307","52201","N","20230212120018"
"2157","110082411","1516","207605.25546112","545538.69333459","000008","52201","N","20230127120020"
"2158","110082412","1517","213349.97876719","544369.08436976","000009","52201","N","20230216120041"
"2159","110082414","1519","213389.25071657","544243.25254145","000011","52203","N","20230216120041"
"2160","110082394","1520","192805.73977465","542480.62110700","000118","52201","N","20230209120003"
"2161","110082415","1521","210472.82530645","548633.31256786","000012","52201","N","20230209120003"
"2162","110082416","1522","213617.17015561","544566.95144805","000013","52201","N","20230217120025"
"2163","110082417","1523","213252.93968575","544144.87281986","000014","52201","N","20230216120041"
"2164","110082418","1524","209928.95162926","544713.39405197","000024","52201","N","20230212120018"
"2165","110082395","1526","193199.73895455","541109.14936510","000119","52201","N","20230216120041"
"2166","110082421","1528","210234.19312960","548477.11353059","000021","52201","N","20230209120003"
"2167","110082422","1529","210400.88020363","548530.85563937","000020","52201","N","20230209120003"
"2168","110082425","1530","213902.65231239","543662.08963066","000017","52201","N","20230215120054"
"2169","110081431","1531","200637.41631880","556499.36346748","4","52201","N","20230217120025"
"2170","110080404","1358","199204.90511145","552469.91987946","3-11","52201","N","20230106120005"
"2171","110080405","1359","197954.33581771","550963.30339064","000390","52201","N","20230115120014"
"2172","110080412","1361","198348.94133102","550664.98591736","000364","52201","N","20221218120015"
"2173","110080413","1362","199945.58448510","552324.72556934","3-24","52201","N","20230117120003"
"2174","110080414","1363","197536.54390011","553232.87959056","2-25","52202","N","20230212120018"
"2175","110080415","1364","196219.20734950","551411.94887754","108","52201","N","20230129120013"
"2176","110080416","1365","196390.28983155","551516.05301958","129","52201","N","20230209120003"
"2177","110080417","1366","196854.95483554","551246.98337701","131","52201","N","20230216120041"
"2178","110080418","1367","199091.67085060","552039.89648173","000009","52201","N","20230207120026"
"2179","110080423","1371","196356.11216323","551109.85134538","92","52201","N","20230113120005"
"2180","110081029","1768","207499.90641149","550967.95738655","000030","52201","N","20230208120008"
"2181","110081853","1415","201447.97308952","558679.78146875","416","52201","N","20230213120021"
"2182","110081854","1416","201320.03923106","558642.69190579","417","52201","N","20230213120021"
"2183","110081855","1417","201815.18634093","558655.40630683","418","52201","N","20230130120010"
"2184","110082610","1891","196169.85877397","545827.12656706","000229","52201","N","20230208120008"
"2185","110080326","1899","198726.57455878","542158.60761481","000035","52201","N","20230202120009"
"2186","110080347","1918","199403.95597765","541779.72350137","000058","52201","N","20230216120041"
"2187","110080356","1926","201683.88058489","545372.30148706","000067","52201","N","20230120120004"
"2188","110082615","1935","197361.75965177","542566.81987351","000282","52201","N","20230215120054"
"2189","110081785","1949","191337.98496545","550356.55896079","000087","52201","N","20230131120006"
"2190","110081789","1957","195100.25439477","550014.21328011","000092","52201","N","20230211120001"
"2191","110081797","1965","193418.09398953","551441.53506653","000100","52201","N","20230207120026"
"2192","110081166","2331","198114.36474859","550080.60086999","000003","52201","N","20230110120029"
"2193","110080939","1986","200470.06236337","553151.06399360","4-31","52201","N","20230207120026"
"2194","110081196","2435","199396.74977884","549035.68753212","000046","52201","N","20230122120013"
"2195","110081205","2443","199685.24731875","547027.00856021","000025","52201","N","20230210120006"
"2196","110081215","2452","196155.86678849","548356.74429782","000052","52201","N","20230120120004"
"2197","110081223","2459","197785.13083164","550234.98089450","000071","52201","N","20230125120009"
"2198","110081338","2469","191563.14398349","546166.78209952","000068","52201","N","20230217120025"
"2199","110081646","2355","212032.64407368","550379.06242266","000032","52201","N","20230210120006"
"2200","110081678","2362","212092.71810576","549223.35146308","000070","52201","N","20230121120027"
"2201","110082302","2371","194180.45631791","545197.43179815","000265","52201","N","20230212120018"
"2202","110082505","2381","207827.19540777","557152.30469868","1-15","52201","N","20230214120039"
"2203","110084552","0","203754.93670147","554259.16296304","073","52201","N","20230213120021"
"2204","110084596","0","200912.72505414","558461.37047932","436","52201","N","20230213120021"
"2205","110084610","0","207405.73651696","540337.60882611","000092","52201","N","20230209120003"
"2206","110084450","0","192534.75435127","552269.68836199","146","52201","N","20230216120041"
"2207","110084628","0","199871.48461243","557706.18767342","216","52201","N","20230208120008"
"2208","110083942","0","193687.95423839","557642.89092696","86","52201","N","20230202120009"
"2209","110084665","0","210554.68359980","548560.12872027","000034","52201","N","20230209120003"
"2210","110082948","0","207068.84203730","557308.40975508","1-16","52201","N","20230214120039"
"2211","110084105","0","192093.12874952","557749.23152772","69","52201","N","20230218120027"
"2212","110081693","2393","211386.10066236","550047.01637173","000002","52201","N","20230204120010"
"2213","110081698","2400","211445.37826314","550274.07167476","000104","52201","N","20230204120010"
"2214","110080387","2409","186237.66135407","549882.99436205","16","52201","N","20230215120054"
"2215","110080964","2416","199904.11352006","551825.78706298","000198","52201","N","20230217120025"
"2216","110081814","2425","201491.91113393","558781.89434914","401","52201","N","20230213120021"
"2217","110082859","2285","194279.98085022","543705.40287499","000337","52201","N","20230212120018"
"2218","110081867","2292","201265.97879237","558463.05885570","422","52201","N","20230213120021"
"2219","110081977","2299","186241.73596070","544228.37922214","000028","52201","N","20230214120039"
"2220","110080092","2315","193193.17455235","552305.29852524","3","52205","N","20230112120008"
"2221","110081340","2472","191494.95032213","546299.47201535","000071","52201","N","20230216120041"
"2222","110082200","2188","197301.05690464","543621.61915827","000139","52201","N","20230207120026"
"2223","110082210","2197","196830.19154674","541505.99779654","000089","52201","N","20230206120011"
"2224","110080481","2205","200519.54907397","553821.91742921","4-24","52201","N","20230207120026"
"2225","110080489","2212","196007.96566356","557087.10176290","5-03","52201","N","20230214120039"
"2226","110080499","2222","199856.52450634","554132.55062939","4-18","52201","N","20230206120011"
"2227","110080515","2233","200109.68849875","552237.80625556","4-27","52201","N","20230214120039"
"2228","110080523","2240","198768.01350263","551083.73163666","000064","52201","N","20230204120010"
"2229","110081805","2248","190892.67161504","552984.73628199","000046","52201","N","20230207120026"
"2230","110082697","2263","198517.58381918","553823.04762336","1-05","52201","N","20230209120003"
"2231","110082587","323","195902.08042284","544868.13554788","000328","52201","N","20230207120026"
"2232","110081981","41","186647.75754413","545332.81039511","000040","52201","N","20230106120005"
"2233","110082373","123","196478.94750093","541298.46959467","000025","52201","N","20230129120013"
"2234","110081385","387","191726.40051107","544386.35251297","000045","52201","N","20230216120041"
"2235","110080641","928","196334.44214829","550973.17991284","87","52201","N","20230111120005"
"2236","110080394","1348","183524.70351742","551380.64872370","15","52201","N","20230121120027"
"2237","110080419","1368","197004.09332159","550835.55217850","000362","52201","N","20230126120003"
"2238","110080185","1275","195380.78594989","554343.08364227","84","52201","N","20230130120010"
"2239","110081752","1681","195917.38421799","550789.59626552","000029","52201","N","20230206120011"
"2240","110081441","1541","199585.11032739","555061.36141735","21","52201","N","20230207120026"
"2241","110081443","1543","202335.94068645","556728.28597996","14","52201","N","20230114120003"
"2242","110081444","1544","200761.94352742","553875.11953513","15","52201","N","20230121120027"
"2243","110081445","1545","201441.98643810","555553.61064177","16","52201","N","20230114120003"
"2244","110081446","1546","203003.01365397","556215.60519501","18","52201","N","20230125120009"
"2245","110081447","1547","200610.37136323","556413.79636381","19","52201","N","20230217120025"
"2246","110081448","1548","199582.63902885","556351.23960917","20","52201","N","20230108120017"
"2247","110081450","1550","201619.86594079","553205.97690325","23","52201","N","20230215120054"
"2248","110081751","1680","191710.77959285","550700.59577921","000050","52201","N","20230111120005"
"2249","110081753","1682","195742.60104229","548997.20016663","000038","52201","N","20221111120004"
"2250","110082397","1552","192762.60962663","541114.72396621","000124","52201","N","20230216120041"
"2251","110081452","1553","200459.13297306","557054.29387903","25","52201","N","20230211120001"
"2252","110082398","1554","196605.60196880","542427.47495087","000027","52201","N","20230214120039"
"2253","110081454","1556","204445.42726554","557669.79179176","27","52201","N","20230213120021"
"2254","110081456","1558","204129.10138676","557029.40822757","29","52201","N","20230213120021"
"2255","110081457","1559","203676.89124207","556933.81399032","30","52202","N","20230213120021"
"2256","110085198","0","205886.07653606","555100.05628795","83호","52201","N","20230212120018"
"2257","110080369","1329","187711.31218595","549879.06188722","27","52205","N","20230113120005"
"2258","110080370","1330","187012.21810209","549023.74538255","28","52201","N","20230208120008"
"2259","110080375","1333","183433.95676128","551691.17148618","33","52201","N","20230210120006"
"2260","110080376","1334","182605.38137849","554178.02018712","34","52201","N","20230106120005"
"2261","110080377","1335","182576.78495191","554282.67639131","35","52201","N","20230106120005"
"2262","110080379","1336","183168.89555339","551902.29194361","37","52201","N","20230112120008"
"2263","110080380","1337","187814.59016996","548601.91422064","01","52201","N","20230215120054"
"2264","110080381","1338","188795.68959433","550486.91995221","02","52205","N","20230217120025"
"2265","110080383","1340","186773.43652185","548692.21490521","05","52201","N","20230214120039"
"2266","110080384","1341","186327.43612526","548770.20326105","06","52201","N","20230215120054"
"2267","110080385","1342","186666.47770396","549322.12632423","07","52201","N","20230215120054"
"2268","110080386","1343","187819.61583593","548189.72303200","08","52201","N","20230113120005"
"2269","110080388","1344","186990.07944053","549583.44028561","04","52201","N","20230208120008"
"2270","110080389","1345","186344.04111642","548616.44380467","09","52201","N","20230214120039"
"2271","110080393","1347","183476.65076021","551545.42536214","14","52201","N","20230121120027"
"2272","110080395","1349","182528.00113777","553284.47653750","17","52201","N","20230104120030"
"2273","110080396","1350","182356.07553779","553875.29078694","18","52201","N","20230215120054"
"2274","110080399","1353","187009.84884327","547772.50847131","38","52201","N","20230216120041"
"2275","110080400","1354","185848.22667127","552618.77819826","39","52201","N","20230209120003"
"2276","110080402","1356","196946.80927644","552563.80006234","1-25","52201","N","20230209120003"
"2277","110080403","1357","196619.45395886","554905.96439993","5-19","52201","N","20230216120041"
"2278","110082326","1402","194338.40419411","543191.74157786","000049","52201","N","20230212120018"
"2279","110082327","1403","193227.36208919","542277.03235883","000050","52201","N","20230126120003"
"2280","110081838","1404","201799.11841724","558729.03018972","409","52201","N","20230130120010"
"2281","110081839","1405","202129.48596819","557017.09990024","311","52201","N","20230115120014"
"2282","110081849","1410","203589.15478547","565729.71987669","25","52201","N","20230211120001"
"2283","110081815","1411","202051.68106540","561512.35141373","118","52202","N","20230219120021"
"2284","110081850","1412","203670.76655429","565048.66093503","19","52201","N","20230211120001"
"2285","110081851","1413","201614.47406189","561801.87704829","20","52201","N","20230219120021"
"2286","110081852","1414","203018.15201595","558604.03938534","111","52201","N","20230219120021"
"2287","110082089","1460","206911.23684179","563588.62393866","2-8","52201","N","20230112120008"
"2288","110082091","1462","206828.70112515","563389.17453805","2-10","52201","N","20230112120008"
"2289","110082092","1463","206905.24038691","563798.40876850","2-11","52201","N","20230112120008"
"2290","110081820","1464","203997.98172776","563615.30743026","125","52201","N","20230214120039"
"2291","110082094","1466","207572.87133647","563502.48810895","2-13","52201","N","20230112120008"
"2292","110082095","1467","207498.44846631","563502.68767678","2-14","52201","N","20230112120008"
"2293","110082096","1468","207328.77984218","563866.86754960","2-15","52201","N","20230112120008"
"2294","110082097","1469","207579.75868585","563598.62162479","2-16","52201","N","20230112120008"
"2295","110082098","1470","206965.80350211","563798.33301626","2-17","52201","N","20230112120008"
"2296","110082099","1471","197365.39761480","541679.06931142","000145","52201","N","20230206120011"
"2297","110082101","1473","197723.55049002","541345.98967337","000147","52201","N","20230212120018"
"2298","110082102","1474","194417.78678889","541576.84206362","000148","52201","N","20230207120026"
"2299","110082103","1475","194754.16323805","542240.83015875","000149","52201","N","20230116120007"
"2300","110082104","1476","194883.68553397","541417.72436436","000150","52201","N","20230208120008"
"2301","110082106","1478","194448.47380809","543172.19946166","000152","52201","N","20230215120054"
"2302","110082107","1479","196328.55048707","543100.19437053","000153","52201","N","20230111120005"
"2303","110081821","1481","200695.67429757","559747.79927009","215","52201","N","20230126120003"
"2304","110082109","1482","194296.86783839","543201.69525519","000155","52201","N","20230212120018"
"2305","110082110","1483","194492.67697200","543189.64607556","000156","52201","N","20230215120054"
"2306","110082111","1484","194080.26236576","542562.02957155","000157","52201","N","20230218120027"
"2307","110081822","1486","201763.96021291","560703.77163507","206","52201","N","20230118120006"
"2308","110082113","1487","192425.20209491","540400.22297844","000159","52201","N","20230113120005"
"2309","110082115","1489","194651.78277671","540994.18105124","000161","52201","N","20230119120008"
"2310","110082117","1491","194636.04289476","540720.30314956","000163","52201","N","20230118120006"
"2311","110082118","1492","194676.18916059","543384.80843711","000164","52201","N","20230207120026"
"2312","110082119","1493","195625.17928762","542826.07204425","000165","52201","N","20230211120001"
"2313","110082121","1495","197054.54848605","542011.98809958","000167","52201","N","20230118120006"
"2314","110082122","1496","193741.87984485","541976.75418622","000168","52201","N","20230219120021"
